model_id,n_concepts,activation,metric,steps_mode,t_alpha,rho,divergence,divergence_abs,error,sign_agreement,n_iter,seconds,success
11,16,sigmoid,nuclear,half,10,100.0,1.239958,11.178717,1.254619e-04,0.662500,1000,1.3646,0
11,16,sigmoid,nuclear,half,10,1000.0,0.710075,6.401615,2.826143e-05,0.858333,1000,1.3348,0
11,16,sigmoid,nuclear,half,10,10000.0,0.345854,3.118012,6.064366e-06,0.941667,1000,1.3784,0
11,16,sigmoid,nuclear,last,20,1.0,2.289323,20.639168,1.680955e-03,0.316667,742,0.9817,1
11,16,sigmoid,nuclear,last,20,10.0,1.889411,17.033802,5.600193e-04,0.458333,1000,1.2408,0
11,16,sigmoid,nuclear,last,20,100.0,1.208997,10.899592,1.339778e-04,0.708333,477,0.5684,1
11,16,sigmoid,nuclear,last,20,1000.0,0.711227,6.411994,2.829902e-05,0.854167,1000,1.2609,0
11,16,sigmoid,nuclear,last,20,10000.0,0.344269,3.103719,6.002437e-06,0.950000,1000,1.3567,0
11,16,sigmoid,spectral,all,1,1.0,2.138089,19.275733,3.812478e-03,0.412500,182,0.2507,1
11,16,sigmoid,spectral,all,1,10.0,1.871636,16.873556,1.732401e-03,0.470833,615,0.8689,1
11,16,sigmoid,spectral,all,1,100.0,1.080936,9.745074,3.095099e-04,0.795833,928,1.4161,1
11,16,sigmoid,spectral,all,1,1000.0,0.605767,5.461233,6.902297e-05,0.925000,1000,1.5038,0
11,16,sigmoid,spectral,all,1,10000.0,0.319772,2.882870,1.733016e-05,0.966667,1000,1.5114,0
11,16,sigmoid,spectral,half,10,1.0,2.134706,19.245235,1.566999e-03,0.408333,202,0.2866,1
11,16,sigmoid,spectral,half,10,10.0,2.036021,18.355551,7.208007e-04,0.445833,434,0.5542,1
11,16,sigmoid,spectral,half,10,100.0,1.608598,14.502161,2.154085e-04,0.545833,912,1.1812,1
11,16,sigmoid,spectral,half,10,1000.0,0.947973,8.546357,4.136192e-05,0.791667,1000,1.2933,0
11,16,sigmoid,spectral,half,10,10000.0,0.542582,4.891600,9.917632e-06,0.925000,1000,1.3316,0
11,16,sigmoid,spectral,last,20,1.0,2.134701,19.245191,1.566891e-03,0.408333,222,0.2884,1
11,16,sigmoid,spectral,last,20,10.0,2.035919,18.354630,7.182554e-04,0.445833,403,0.4948,1
11,16,sigmoid,spectral,last,20,100.0,1.602929,14.451055,2.153779e-04,0.550000,899,1.0494,1
11,16,sigmoid,spectral,last,20,1000.0,0.950895,8.572705,4.118770e-05,0.795833,1000,1.3824,0
11,16,sigmoid,spectral,last,20,10000.0,0.542853,4.894034,9.923652e-06,0.925000,1000,1.4707,0
11,16,tanh,frobenius,all,1,1.0,1.450889,13.080346,4.707547e-02,0.545833,1000,1.3717,0
11,16,tanh,frobenius,all,1,10.0,0.757475,6.828938,1.201091e-02,0.791667,1000,1.2664,0
11,16,tanh,frobenius,all,1,100.0,0.313962,2.830498,1.843657e-03,0.941667,1000,1.2639,0
11,16,tanh,frobenius,all,1,1000.0,0.143565,1.294297,4.203686e-04,0.979167,1000,1.3219,0
11,16,tanh,frobenius,all,1,10000.0,0.066866,0.602826,8.694317e-05,0.991667,1000,1.2904,0
11,16,tanh,frobenius,half,10,1.0,1.533621,13.826209,5.468689e-02,0.483333,1000,1.0616,0
11,16,tanh,frobenius,half,10,10.0,1.003522,9.047154,1.877981e-02,0.666667,1000,1.0283,0
11,16,tanh,frobenius,half,10,100.0,0.978764,8.823948,2.869875e-02,0.708333,1000,1.0569,0
11,16,tanh,frobenius,half,10,1000.0,0.911899,8.221138,2.411982e-02,0.708333,1000,1.2102,0
11,16,tanh,frobenius,half,10,10000.0,0.906577,8.173154,2.226407e-02,0.733333,1000,1.1600,0
11,16,tanh,frobenius,last,20,1.0,1.631317,14.706981,3.450884e-02,0.466667,1000,1.1021,0
11,16,tanh,frobenius,last,20,10.0,1.447941,13.053775,3.320596e-02,0.500000,1000,1.0904,0
11,16,tanh,frobenius,last,20,100.0,1.416803,12.773048,2.148358e-02,0.508333,1000,1.1207,0
11,16,tanh,frobenius,last,20,1000.0,1.392293,12.552086,2.144857e-02,0.529167,1000,1.1010,0
11,16,tanh,frobenius,last,20,10000.0,1.465082,13.208305,2.773792e-02,0.479167,1000,1.0875,0
11,16,tanh,nuclear,all,1,1.0,1.012629,9.129258,2.395216e-02,0.679167,1000,1.4389,0
11,16,tanh,nuclear,all,1,10.0,0.397292,3.581747,4.488121e-03,0.925000,1000,1.4177,0
11,16,tanh,nuclear,all,1,100.0,0.184670,1.664873,9.589252e-04,0.962500,1000,1.4584,0
11,16,tanh,nuclear,all,1,1000.0,0.088469,0.797582,2.017017e-04,0.983333,1000,1.4304,0
11,16,tanh,nuclear,all,1,10000.0,0.040614,0.366150,4.254097e-05,0.983333,1000,1.4801,0
11,16,tanh,nuclear,half,10,1.0,1.280369,11.543038,3.698554e-02,0.591667,1000,1.1984,0
11,16,tanh,nuclear,half,10,10.0,0.770551,6.946831,1.616691e-02,0.791667,1000,1.1814,0
11,16,tanh,nuclear,half,10,100.0,0.803600,7.244777,1.690203e-02,0.733333,1000,1.2972,0
11,16,tanh,nuclear,half,10,1000.0,0.780052,7.032486,1.845319e-02,0.770833,1000,1.3128,0
11,16,tanh,nuclear,half,10,10000.0,0.889298,8.017380,1.954594e-02,0.750000,1000,1.2734,0
11,16,tanh,nuclear,last,20,1.0,1.498726,13.511618,3.139478e-02,0.487500,1000,1.1628,0
11,16,tanh,nuclear,last,20,10.0,1.431992,12.909983,3.477034e-02,0.525000,1000,1.2095,0
11,16,tanh,nuclear,last,20,100.0,1.340752,12.087423,2.468054e-02,0.529167,1000,1.1670,0
11,16,tanh,nuclear,last,20,1000.0,1.491898,13.450059,2.788897e-02,0.483333,1000,1.2024,0
11,16,tanh,nuclear,last,20,10000.0,1.436610,12.951617,3.454522e-02,0.483333,1000,1.2256,0
11,16,tanh,spectral,all,1,1.0,1.540600,13.889128,7.222250e-02,0.516667,1000,1.3427,0
11,16,tanh,spectral,all,1,10.0,0.756801,6.822863,1.503599e-02,0.779167,1000,1.4076,0
11,16,tanh,spectral,all,1,100.0,0.292396,2.636071,1.639112e-03,0.962500,1000,1.4695,0
11,16,tanh,spectral,all,1,1000.0,0.133496,1.203519,4.571269e-04,0.979167,1000,1.4856,0
11,16,tanh,spectral,all,1,10000.0,0.059912,0.540128,9.722949e-05,0.991667,1000,1.5086,0
11,16,tanh,spectral,half,10,1.0,1.577850,14.224953,5.037311e-02,0.525000,1000,1.2359,0
11,16,tanh,spectral,half,10,10.0,1.160296,10.460539,3.319602e-02,0.658333,1000,1.3261,0
11,16,tanh,spectral,half,10,100.0,0.831255,7.494095,1.634067e-02,0.720833,1000,1.2397,0
11,16,tanh,spectral,half,10,1000.0,0.786999,7.095117,2.007863e-02,0.745833,1000,1.2260,0
11,16,tanh,spectral,half,10,10000.0,0.940080,8.475197,2.585756e-02,0.687500,1000,1.2239,0
11,16,tanh,spectral,last,20,1.0,1.633538,14.727005,3.997616e-02,0.445833,1000,1.1799,0
11,16,tanh,spectral,last,20,10.0,1.510843,13.620854,2.463337e-02,0.479167,1000,1.1385,0
11,16,tanh,spectral,last,20,100.0,1.451393,13.084896,2.441013e-02,0.525000,1000,1.1954,0
11,16,tanh,spectral,last,20,1000.0,1.385521,12.491033,2.271613e-02,0.520833,1000,1.2417,0
11,16,tanh,spectral,last,20,10000.0,1.464371,13.201892,2.856808e-02,0.525000,1000,1.2469,0
12,17,sigmoid,frobenius,all,1,1.0,2.329118,22.844698,4.981710e-03,0.275735,219,0.2773,1
12,17,sigmoid,frobenius,all,1,10.0,1.894968,18.586426,1.710276e-03,0.452206,285,0.3416,1
12,17,sigmoid,frobenius,all,1,100.0,1.087910,10.670549,2.453114e-04,0.805147,1000,1.1507,0
12,17,sigmoid,frobenius,all,1,1000.0,0.694628,6.813121,4.242248e-05,0.922794,1000,1.1752,0
12,17,sigmoid,frobenius,all,1,10000.0,0.448815,4.402118,9.811717e-06,0.966912,1000,1.2684,0
12,17,sigmoid,frobenius,half,10,1.0,2.330110,22.854426,1.997710e-03,0.283088,215,0.1823,1
12,17,sigmoid,frobenius,half,10,10.0,2.172198,21.305578,9.390708e-04,0.349265,819,0.6912,1
12,17,sigmoid,frobenius,half,10,100.0,1.507437,14.785402,1.796770e-04,0.625000,571,0.4451,1
12,17,sigmoid,frobenius,half,10,1000.0,0.973987,9.553158,2.844798e-05,0.823529,1000,0.8291,0
12,17,sigmoid,frobenius,half,10,10000.0,0.630890,6.187965,5.206436e-06,0.937500,1000,0.8286,0
12,17,sigmoid,frobenius,last,20,1.0,2.330136,22.854686,1.997132e-03,0.283088,221,0.1603,1
12,17,sigmoid,frobenius,last,20,10.0,2.208142,21.658136,7.349156e-04,0.341912,631,0.4899,1
12,17,sigmoid,frobenius,last,20,100.0,1.681367,16.491364,1.254684e-04,0.544118,1000,0.7748,0
12,17,sigmoid,frobenius,last,20,1000.0,0.967099,9.485602,2.778034e-05,0.830882,1000,0.7773,0
12,17,sigmoid,frobenius,last,20,10000.0,0.629532,6.174641,5.159520e-06,0.933824,1000,0.7652,0
12,17,sigmoid,nuclear,all,1,1.0,2.134745,20.938233,3.318382e-03,0.382353,359,0.4756,1
12,17,sigmoid,nuclear,all,1,10.0,1.453975,14.261031,8.433998e-04,0.606618,1000,1.3224,0
12,17,sigmoid,nuclear,all,1,100.0,0.889509,8.724571,1.574874e-04,0.823529,1000,1.3494,0
12,17,sigmoid,nuclear,all,1,1000.0,0.590766,5.794416,3.500510e-05,0.922794,1000,1.5328,0
12,17,sigmoid,nuclear,all,1,10000.0,0.282382,2.769687,8.000635e-06,0.970588,1000,1.3225,0
12,17,sigmoid,nuclear,half,10,1.0,2.218137,21.756163,1.663351e-03,0.352941,114,0.1191,1
12,17,sigmoid,nuclear,half,10,10.0,1.843385,18.080486,5.482971e-04,0.518382,807,0.7162,1
12,17,sigmoid,nuclear,half,10,100.0,1.208925,11.857504,1.079743e-04,0.716912,1000,0.9387,0
12,17,sigmoid,nuclear,half,10,1000.0,0.796284,7.810197,2.146661e-05,0.845588,1000,0.9841,0
12,17,sigmoid,nuclear,half,10,10000.0,0.514169,5.043124,4.657046e-06,0.919118,1000,0.9612,0
12,17,sigmoid,nuclear,last,20,1.0,2.220665,21.780957,1.726602e-03,0.356618,191,0.1865,1
12,17,sigmoid,nuclear,last,20,10.0,1.930880,18.938660,4.342415e-04,0.448529,889,0.8144,1
12,17,sigmoid,nuclear,last,20,100.0,1.195454,11.725380,1.080173e-04,0.713235,1000,0.8972,0
12,17,sigmoid,nuclear,last,20,1000.0,0.788928,7.738042,2.124731e-05,0.849265,1000,0.8627,0
12,17,sigmoid,nuclear,last,20,10000.0,0.512781,5.029509,4.602945e-06,0.933824,1000,0.8848,0
12,17,sigmoid,spectral,all,1,1.0,2.098954,20.587186,4.227454e-03,0.419118,318,0.5012,1
12,17,sigmoid,spectral,all,1,10.0,1.762823,17.290309,1.747662e-03,0.496324,934,1.2170,1
12,17,sigmoid,spectral,all,1,100.0,1.045441,10.254007,2.836136e-04,0.786765,1000,1.3988,0
12,17,sigmoid,spectral,all,1,1000.0,0.599390,5.879000,2.788531e-05,0.941176,1000,1.3290,0
12,17,sigmoid,spectral,all,1,10000.0,0.448717,4.401156,9.807845e-06,0.966912,1000,1.3101,0
12,17,sigmoid,spectral,half,10,1.0,2.110861,20.703969,1.570016e-03,0.415441,160,0.1540,1
12,17,sigmoid,spectral,half,10,10.0,2.025000,19.861821,8.590633e-04,0.444853,748,0.6995,1
12,17,sigmoid,spectral,half,10,100.0,1.531314,15.019593,2.045649e-04,0.547794,1000,0.8799,0
12,17,sigmoid,spectral,half,10,1000.0,0.965989,9.474710,2.794048e-05,0.805147,1000,0.9078,0
12,17,sigmoid,spectral,half,10,10000.0,0.587345,5.760859,4.690560e-06,0.948529,1000,0.9086,0
12,17,sigmoid,spectral,last,20,1.0,2.111326,20.708534,1.572841e-03,0.411765,221,0.1857,1
12,17,sigmoid,spectral,last,20,10.0,2.071542,20.318312,5.266330e-04,0.400735,947,0.8470,1
12,17,sigmoid,spectral,last,20,100.0,1.661889,16.300314,1.640814e-04,0.525735,1000,0.8647,0
12,17,sigmoid,spectral,last,20,1000.0,0.963322,9.448553,2.771064e-05,0.805147,1000,0.8421,0
12,17,sigmoid,spectral,last,20,10000.0,0.598574,5.871001,5.224487e-06,0.941176,1000,0.8602,0
12,17,tanh,frobenius,all,1,1.0,1.369881,13.436209,8.876598e-02,0.591912,1000,1.0811,0
12,17,tanh,frobenius,all,1,10.0,0.477159,4.680117,1.499660e-02,0.911765,1000,1.0600,0
12,17,tanh,frobenius,all,1,100.0,0.202787,1.988994,2.681390e-03,0.959559,1000,1.1768,0
12,17,tanh,frobenius,all,1,1000.0,0.094912,0.930925,5.331667e-04,0.992647,1000,1.0651,0
12,17,tanh,frobenius,all,1,10000.0,0.044466,0.436137,1.144068e-04,1.000000,1000,1.1616,0
12,17,tanh,frobenius,half,10,1.0,1.609281,15.784317,8.990133e-02,0.452206,1000,0.7263,0
12,17,tanh,frobenius,half,10,10.0,1.176614,11.540594,6.938097e-02,0.639706,1000,0.7687,0
12,17,tanh,frobenius,half,10,100.0,1.035235,10.153901,5.595500e-02,0.683824,1000,0.8699,0
12,17,tanh,frobenius,half,10,1000.0,1.094212,10.732363,7.891079e-02,0.643382,1000,0.8455,0
12,17,tanh,frobenius,half,10,10000.0,1.095737,10.747325,8.365278e-02,0.639706,1000,0.7065,0
12,17,tanh,frobenius,last,20,1.0,1.546094,15.164562,5.831462e-02,0.496324,1000,0.7283,0
12,17,tanh,frobenius,last,20,10.0,1.426944,13.995906,5.301955e-02,0.500000,1000,0.7559,0
12,17,tanh,frobenius,last,20,100.0,1.366499,13.403038,4.620679e-02,0.544118,1000,0.7060,0
12,17,tanh,frobenius,last,20,1000.0,1.426671,13.993225,5.015285e-02,0.496324,1000,0.7611,0
12,17,tanh,frobenius,last,20,10000.0,1.421507,13.942575,5.036669e-02,0.529412,1000,0.7347,0
12,17,tanh,nuclear,all,1,1.0,0.736830,7.227057,3.634462e-02,0.812500,1000,1.2154,0
12,17,tanh,nuclear,all,1,10.0,0.264292,2.592255,5.834109e-03,0.944853,1000,1.2764,0
12,17,tanh,nuclear,all,1,100.0,0.128221,1.257634,1.137185e-03,0.981618,1000,1.2669,0
12,17,tanh,nuclear,all,1,1000.0,0.062836,0.616313,2.430718e-04,1.000000,1000,1.2741,0
12,17,tanh,nuclear,all,1,10000.0,0.027861,0.273270,5.361488e-05,1.000000,1000,1.3032,0
12,17,tanh,nuclear,half,10,1.0,1.244452,12.205963,6.801452e-02,0.595588,1000,0.8806,0
12,17,tanh,nuclear,half,10,10.0,1.147873,11.258689,6.774561e-02,0.650735,1000,0.8250,0
12,17,tanh,nuclear,half,10,100.0,1.048686,10.285833,8.068060e-02,0.683824,1000,0.8109,0
12,17,tanh,nuclear,half,10,1000.0,1.130948,11.092681,6.695926e-02,0.632353,1000,0.8685,0
12,17,tanh,nuclear,half,10,10000.0,1.027174,10.074832,6.432059e-02,0.694853,1000,0.9454,0
12,17,tanh,nuclear,last,20,1.0,1.452084,14.242480,7.253565e-02,0.492647,1000,0.9156,0
12,17,tanh,nuclear,last,20,10.0,1.323243,12.978769,6.540787e-02,0.518382,1000,0.8873,0
12,17,tanh,nuclear,last,20,100.0,1.333766,13.081987,5.278731e-02,0.540441,1000,0.8330,0
12,17,tanh,nuclear,last,20,1000.0,1.374207,13.478638,5.520251e-02,0.529412,1000,0.8846,0
12,17,tanh,nuclear,last,20,10000.0,1.424346,13.970425,5.204937e-02,0.522059,1000,0.8825,0
12,17,tanh,spectral,all,1,1.0,1.268449,12.441335,7.798469e-02,0.617647,1000,1.1873,0
12,17,tanh,spectral,all,1,10.0,0.468212,4.592368,1.557212e-02,0.893382,1000,1.2899,0
12,17,tanh,spectral,all,1,100.0,0.195652,1.919012,3.087619e-03,0.959559,1000,1.3150,0
12,17,tanh,spectral,all,1,1000.0,0.097509,0.956398,6.622034e-04,0.988971,1000,1.2831,0
12,17,tanh,spectral,all,1,10000.0,0.043579,0.427440,1.286257e-04,0.992647,1000,1.3064,0
12,17,tanh,spectral,half,10,1.0,1.558829,15.289475,9.110956e-02,0.503676,1000,0.8789,0
12,17,tanh,spectral,half,10,10.0,1.262249,12.380524,8.779572e-02,0.591912,1000,0.8948,0
12,17,tanh,spectral,half,10,100.0,1.022050,10.024574,6.293997e-02,0.702206,1000,0.9716,0
12,17,tanh,spectral,half,10,1000.0,1.040522,10.205756,6.846923e-02,0.698529,1000,0.9972,0
12,17,tanh,spectral,half,10,10000.0,1.032297,10.125081,7.356367e-02,0.654412,1000,0.9219,0
12,17,tanh,spectral,last,20,1.0,1.592551,15.620228,7.254730e-02,0.488971,1000,0.9507,0
12,17,tanh,spectral,last,20,10.0,1.485452,14.569770,5.917881e-02,0.463235,1000,0.8590,0
12,17,tanh,spectral,last,20,100.0,1.393736,13.670186,5.058210e-02,0.522059,1000,0.7929,0
12,17,tanh,spectral,last,20,1000.0,1.458626,14.306645,5.779556e-02,0.496324,1000,0.8989,0
12,17,tanh,spectral,last,20,10000.0,1.390765,13.641053,5.691417e-02,0.525735,1000,0.8799,0
13,18,sigmoid,frobenius,all,1,1.0,2.460610,25.046836,6.045733e-03,0.212418,385,0.5202,1
13,18,sigmoid,frobenius,all,1,10.0,1.866242,18.996700,1.919115e-03,0.467320,529,0.6648,1
13,18,sigmoid,frobenius,all,1,100.0,1.039475,10.580934,3.448544e-04,0.771242,1000,1.2577,0
13,18,sigmoid,frobenius,all,1,1000.0,0.595022,6.056800,6.316200e-05,0.937908,1000,1.3340,0
13,18,sigmoid,frobenius,all,1,10000.0,0.324343,3.301528,1.318258e-05,0.977124,1000,1.3751,0
13,18,sigmoid,frobenius,half,10,1.0,2.427527,24.710083,2.529131e-03,0.238562,298,0.2515,1
13,18,sigmoid,frobenius,half,10,10.0,2.235440,22.754804,1.104002e-03,0.297386,769,0.6807,1
13,18,sigmoid,frobenius,half,10,100.0,1.516393,15.435546,2.332264e-04,0.578431,1000,0.8901,0
13,18,sigmoid,frobenius,half,10,1000.0,0.891833,9.078077,3.966293e-05,0.774510,1000,0.8285,0
13,18,sigmoid,frobenius,half,10,10000.0,0.499273,5.082158,7.649356e-06,0.928105,1000,0.8450,0
13,18,sigmoid,frobenius,last,20,1.0,2.438161,24.818324,2.494560e-03,0.225490,347,0.2767,1
13,18,sigmoid,frobenius,last,20,10.0,2.303353,23.446098,5.570604e-04,0.251634,1000,0.8010,0
13,18,sigmoid,frobenius,last,20,100.0,1.674181,17.041686,1.377523e-04,0.500000,1000,0.8090,0
13,18,sigmoid,frobenius,last,20,1000.0,0.893958,9.099705,3.958545e-05,0.771242,1000,0.8411,0
13,18,sigmoid,frobenius,last,20,10000.0,0.505649,5.147056,7.878658e-06,0.924837,1000,0.8307,0
13,18,sigmoid,nuclear,all,1,1.0,2.178403,22.174217,4.087393e-03,0.307190,442,0.6199,1
13,18,sigmoid,nuclear,all,1,10.0,1.361908,13.863016,9.544817e-04,0.627451,1000,1.4041,0
13,18,sigmoid,nuclear,all,1,100.0,0.745144,7.584903,2.032322e-04,0.823529,1000,1.3612,0
13,18,sigmoid,nuclear,all,1,1000.0,0.413160,4.205603,4.211893e-05,0.941176,1000,1.3810,0
13,18,sigmoid,nuclear,all,1,10000.0,0.190628,1.940424,9.383801e-06,0.970588,1000,1.3654,0
13,18,sigmoid,nuclear,half,10,1.0,2.301276,23.424960,2.014816e-03,0.303922,186,0.2000,1
13,18,sigmoid,nuclear,half,10,10.0,1.799740,18.319763,6.293821e-04,0.490196,1000,0.9678,0
13,18,sigmoid,nuclear,half,10,100.0,1.076880,10.961689,1.297887e-04,0.715686,1000,1.0101,0
13,18,sigmoid,nuclear,half,10,1000.0,0.672765,6.848149,2.731587e-05,0.843137,1000,0.9909,0
13,18,sigmoid,nuclear,half,10,10000.0,0.359834,3.662793,5.969949e-06,0.934641,1000,0.9791,0
13,18,sigmoid,nuclear,last,20,1.0,2.333018,23.748066,1.674595e-03,0.277778,481,0.4996,1
13,18,sigmoid,nuclear,last,20,10.0,1.932349,19.669608,4.061963e-04,0.450980,1000,1.1199,0
13,18,sigmoid,nuclear,last,20,100.0,1.080350,10.997011,1.310570e-04,0.735294,1000,1.0313,0
13,18,sigmoid,nuclear,last,20,1000.0,0.689064,7.014064,2.723929e-05,0.849673,1000,0.9019,0
13,18,sigmoid,nuclear,last,20,10000.0,0.358861,3.652884,5.911945e-06,0.937908,1000,0.9869,0
13,18,sigmoid,spectral,all,1,1.0,2.119682,21.576489,4.838551e-03,0.411765,422,0.5674,1
13,18,sigmoid,spectral,all,1,10.0,1.748020,17.793297,2.101655e-03,0.493464,1000,1.3786,0
13,18,sigmoid,spectral,all,1,100.0,1.008609,10.266748,3.556685e-04,0.751634,1000,1.3479,0
13,18,sigmoid,spectral,all,1,1000.0,0.584510,5.949795,6.172373e-05,0.924837,1000,1.3800,0
13,18,sigmoid,spectral,all,1,10000.0,0.320127,3.258614,1.285859e-05,0.977124,1000,1.4703,0
13,18,sigmoid,spectral,half,10,1.0,2.140203,21.785381,1.702243e-03,0.405229,371,0.3774,1
13,18,sigmoid,spectral,half,10,10.0,2.053459,20.902402,9.128578e-04,0.418301,866,0.8228,1
13,18,sigmoid,spectral,half,10,100.0,1.452197,14.782087,2.554862e-04,0.558824,1000,1.0077,0
13,18,sigmoid,spectral,half,10,1000.0,0.822822,8.375605,3.546945e-05,0.813725,1000,1.1060,0
13,18,sigmoid,spectral,half,10,10000.0,0.486717,4.954354,8.141024e-06,0.931373,1000,1.0301,0
13,18,sigmoid,spectral,last,20,1.0,2.140867,21.792136,1.732261e-03,0.405229,323,0.2911,1
13,18,sigmoid,spectral,last,20,10.0,2.076421,21.136133,5.856433e-04,0.405229,1000,0.9110,0
13,18,sigmoid,spectral,last,20,100.0,1.553964,15.817979,1.985975e-04,0.539216,1000,0.9868,0
13,18,sigmoid,spectral,last,20,1000.0,0.829814,8.446769,3.651930e-05,0.807190,763,0.7474,1
13,18,sigmoid,spectral,last,20,10000.0,0.459858,4.680945,7.772000e-06,0.941176,1000,0.9214,0
13,18,tanh,frobenius,all,1,1.0,1.304875,13.282471,8.981038e-02,0.594771,1000,1.2110,0
13,18,tanh,frobenius,all,1,10.0,0.459159,4.673829,9.906090e-03,0.888889,1000,1.2165,0
13,18,tanh,frobenius,all,1,100.0,0.231442,2.355873,2.184245e-03,0.964052,1000,1.2035,0
13,18,tanh,frobenius,all,1,1000.0,0.099072,1.008465,4.909207e-04,0.977124,1000,1.1480,0
13,18,tanh,frobenius,all,1,10000.0,0.046036,0.468610,1.026625e-04,0.990196,1000,1.2324,0
13,18,tanh,frobenius,half,10,1.0,1.387627,14.124813,9.495135e-02,0.539216,1000,0.7716,0
13,18,tanh,frobenius,half,10,10.0,0.997614,10.154833,7.172758e-02,0.689542,1000,0.7997,0
13,18,tanh,frobenius,half,10,100.0,0.826204,8.410029,6.193837e-02,0.767974,1000,0.8414,0
13,18,tanh,frobenius,half,10,1000.0,1.019712,10.379764,7.333683e-02,0.669935,1000,0.8495,0
13,18,tanh,frobenius,half,10,10000.0,0.957760,9.749147,6.846075e-02,0.735294,1000,0.8113,0
13,18,tanh,frobenius,last,20,1.0,1.413870,14.391943,1.924419e-01,0.529412,1000,0.7484,0
13,18,tanh,frobenius,last,20,10.0,1.388190,14.130548,2.730859e-01,0.539216,1000,0.8372,0
13,18,tanh,frobenius,last,20,100.0,1.751654,17.830294,6.084014e-01,0.522876,1000,0.8207,0
13,18,tanh,frobenius,last,20,1000.0,1.313502,13.370292,1.488833e-01,0.529412,1000,0.8147,0
13,18,tanh,frobenius,last,20,10000.0,1.374234,13.988489,9.953201e-02,0.568627,1000,0.7127,0
13,18,tanh,nuclear,all,1,1.0,0.649077,6.607033,3.020511e-02,0.836601,1000,1.2853,0
13,18,tanh,nuclear,all,1,10.0,0.287277,2.924222,5.016614e-03,0.964052,1000,1.3160,0
13,18,tanh,nuclear,all,1,100.0,0.136986,1.394392,1.072902e-03,0.964052,1000,1.3283,0
13,18,tanh,nuclear,all,1,1000.0,0.078803,0.802141,1.160167e-03,0.970588,1000,1.3657,0
13,18,tanh,nuclear,all,1,10000.0,0.029053,0.295730,5.033368e-05,0.993464,1000,1.4770,0
13,18,tanh,nuclear,half,10,1.0,0.999824,10.177325,5.797789e-02,0.696078,1000,0.9919,0
13,18,tanh,nuclear,half,10,10.0,0.992718,10.104990,7.374221e-02,0.673203,1000,0.9829,0
13,18,tanh,nuclear,half,10,100.0,1.076871,10.961600,1.200258e-01,0.647059,1000,0.9277,0
13,18,tanh,nuclear,half,10,1000.0,0.944538,9.614566,6.081419e-02,0.699346,1000,0.8682,0
13,18,tanh,nuclear,half,10,10000.0,1.019093,10.373465,7.437169e-02,0.683007,1000,0.9395,0
13,18,tanh,nuclear,last,20,1.0,1.426617,14.521704,1.278624e-01,0.529412,1000,0.8766,0
13,18,tanh,nuclear,last,20,10.0,1.405624,14.308008,2.988332e-01,0.532680,1000,0.9038,0
13,18,tanh,nuclear,last,20,100.0,1.763696,17.952866,6.332703e-01,0.522876,1000,0.8518,0
13,18,tanh,nuclear,last,20,1000.0,1.261759,12.843592,3.267232e-01,0.545752,1000,0.9170,0
13,18,tanh,nuclear,last,20,10000.0,1.349269,13.734368,1.631407e-01,0.529412,1000,0.8645,0
13,18,tanh,spectral,all,1,1.0,1.271898,12.946800,8.575646e-02,0.643791,1000,1.2840,0
13,18,tanh,spectral,all,1,10.0,0.466250,4.746014,1.256686e-02,0.905229,1000,1.3308,0
13,18,tanh,spectral,all,1,100.0,0.205191,2.088661,2.196940e-03,0.967320,1000,1.3576,0
13,18,tanh,spectral,all,1,1000.0,0.096923,0.986588,5.130822e-04,0.986928,1000,1.3599,0
13,18,tanh,spectral,all,1,10000.0,0.047539,0.483903,1.157101e-04,0.993464,1000,1.3673,0
13,18,tanh,spectral,half,10,1.0,1.510960,15.380239,1.138173e-01,0.542484,1000,0.8826,0
13,18,tanh,spectral,half,10,10.0,1.099473,11.191663,7.753292e-02,0.627451,1000,0.8788,0
13,18,tanh,spectral,half,10,100.0,1.043988,10.626876,7.000492e-02,0.643791,1000,0.9544,0
13,18,tanh,spectral,half,10,1000.0,1.077490,10.967894,8.229516e-02,0.630719,1000,0.8947,0
13,18,tanh,spectral,half,10,10000.0,0.955201,9.723101,7.694817e-02,0.663399,1000,0.8784,0
13,18,tanh,spectral,last,20,1.0,1.518987,15.461950,1.221724e-01,0.470588,1000,0.9720,0
13,18,tanh,spectral,last,20,10.0,1.409342,14.345854,2.535070e-01,0.516340,1000,1.0840,0
13,18,tanh,spectral,last,20,100.0,1.752060,17.834422,6.125872e-01,0.522876,1000,0.9208,0
13,18,tanh,spectral,last,20,1000.0,1.361472,13.858585,8.936178e-02,0.581699,1000,0.8615,0
13,18,tanh,spectral,last,20,10000.0,1.311279,13.347663,1.161985e-01,0.552288,1000,0.8481,0
14,19,sigmoid,frobenius,all,1,1.0,2.453407,25.800795,4.882346e-03,0.225146,338,0.4400,1
14,19,sigmoid,frobenius,all,1,10.0,1.913929,20.127473,1.505914e-03,0.470760,1000,1.3832,0
14,19,sigmoid,frobenius,all,1,100.0,1.134480,11.930544,2.357365e-04,0.807018,1000,1.4582,0
14,19,sigmoid,frobenius,all,1,1000.0,0.719291,7.564284,4.183941e-05,0.935673,1000,1.5107,0
14,19,sigmoid,frobenius,all,1,10000.0,0.455540,4.790602,7.372635e-06,0.973684,1000,1.4992,0
14,19,sigmoid,frobenius,half,10,1.0,2.429076,25.544915,2.168086e-03,0.274854,228,0.2726,1
